Draft,Team,Pick,Player,Position,NFL_Team,User,Fantasy QB,QB Team,Stacked,DBL Stack,QB Stack,Opponent,Double Run,Runback
39,8,8,Amon-Ra St. Brown,WR,Detroit Lions,TYLER2121,Josh Allen,Buffalo Bills,0,,,Minnesota Vikings,1,1
39,9,9,Justin Jefferson,WR,Minnesota Vikings,INGELX,Justin Herbert,Los Angeles Chargers,0,,,Detroit Lions,0,0
39,10,10,Josh Jacobs,RB,Green Bay Packers,DANJPRECIADO,Patrick Mahomes,Kansas City Chiefs,0,,,Carolina Panthers,0,0
39,11,11,Kyren Williams,RB,Los Angeles Rams,JOOPY,Trevor Lawrence,Jacksonville Jaguars,0,,,New Orleans Saints,0,0
39,12,12,James Cook,RB,Buffalo Bills,KYREN,Caleb Williams,Chicago Bears,0,,,Kansas City Chiefs,0,0
39,12,13,Kimani Vidal,RB,Los Angeles Chargers,KYREN,Caleb Williams,Chicago Bears,0,,,Tennessee Titans,0,0
39,11,14,D'Andre Swift,RB,Chicago Bears,JOOPY,Trevor Lawrence,Jacksonville Jaguars,0,,,Cincinnati Bengals,1,1
39,10,15,Patrick Mahomes,QB,Kansas City Chiefs,DANJPRECIADO,Patrick Mahomes,Kansas City Chiefs,1,0,0,Buffalo Bills,1,1
39,9,16,Rome Odunze,WR,Chicago Bears,INGELX,Justin Herbert,Los Angeles Chargers,0,,,Cincinnati Bengals,0,0
39,8,17,Josh Allen,QB,Buffalo Bills,TYLER2121,Josh Allen,Buffalo Bills,1,0,0,Kansas City Chiefs,0,0
39,7,18,Tyler Warren,TE,Indianapolis Colts,D4VE,Drake Maye,New England Patriots,0,,,Pittsburgh Steelers,0,0
39,6,19,Ashton Jeanty,RB,Las Vegas Raiders,LEE121503,Jaxson Dart,New York Giants,0,,,Jacksonville Jaguars,1,1
39,5,20,George Kittle,TE,San Francisco 49ers,BIGTICKET39,Daniel Jones,Indianapolis Colts,0,,,New York Giants,1,1
39,4,21,Jaylen Warren,RB,Pittsburgh Steelers,RLDSWEEP,Jordan Love,Green Bay Packers,0,,,Indianapolis Colts,0,0
39,3,22,Davante Adams,WR,Los Angeles Rams,FULLYLOADED,Matthew Stafford,Los Angeles Rams,1,,,New Orleans Saints,0,0
39,2,23,Chase Brown,RB,Cincinnati Bengals,SICKODANK,Jared Goff,Detroit Lions,0,,,Chicago Bears,0,0
39,1,24,Ladd McConkey,WR,Los Angeles Chargers,LINEOFSCRIM,Aaron Rodgers,Pittsburgh Steelers,0,,,Tennessee Titans,0,0
39,1,25,DK Metcalf,WR,Pittsburgh Steelers,LINEOFSCRIM,Aaron Rodgers,Pittsburgh Steelers,1,,,Indianapolis Colts,1,1
39,2,26,Xavier Worthy,WR,Kansas City Chiefs,SICKODANK,Jared Goff,Detroit Lions,0,,,Buffalo Bills,0,0
39,3,27,Tucker Kraft,TE,Green Bay Packers,FULLYLOADED,Matthew Stafford,Los Angeles Rams,0,,,Carolina Panthers,1,1
39,4,28,Nico Collins,WR,Houston Texans,RLDSWEEP,Jordan Love,Green Bay Packers,0,,,Denver Broncos,0,0
39,5,29,Tyrone Tracy,RB,New York Giants,BIGTICKET39,Daniel Jones,Indianapolis Colts,0,,,San Francisco 49ers,1,1
39,6,30,Travis Etienne Jr.,RB,Jacksonville Jaguars,LEE121503,Jaxson Dart,New York Giants,0,,,Las Vegas Raiders,1,1
39,7,31,Drake Maye,QB,New England Patriots,D4VE,Drake Maye,New England Patriots,1,2,1,Atlanta Falcons,0,0
39,8,32,Brock Bowers,TE,Las Vegas Raiders,TYLER2121,Josh Allen,Buffalo Bills,0,,,Jacksonville Jaguars,1,1
39,9,33,Justin Herbert,QB,Los Angeles Chargers,INGELX,Justin Herbert,Los Angeles Chargers,1,1,1,Tennessee Titans,0,0
39,10,34,Drake London,WR,Atlanta Falcons,DANJPRECIADO,Patrick Mahomes,Kansas City Chiefs,0,,,New England Patriots,1,1
39,11,35,Travis Hunter,WR,Jacksonville Jaguars,JOOPY,Trevor Lawrence,Jacksonville Jaguars,1,,,Las Vegas Raiders,0,0
39,12,36,Oronde Gadsden,TE,Los Angeles Chargers,KYREN,Caleb Williams,Chicago Bears,0,,,Tennessee Titans,0,0
39,12,37,Michael Pittman Jr.,WR,Indianapolis Colts,KYREN,Caleb Williams,Chicago Bears,0,,,Pittsburgh Steelers,0,0
39,11,38,Tee Higgins,WR,Cincinnati Bengals,JOOPY,Trevor Lawrence,Jacksonville Jaguars,0,,,Chicago Bears,1,1
39,10,39,Chris Olave,WR,New Orleans Saints,DANJPRECIADO,Patrick Mahomes,Kansas City Chiefs,0,,,Los Angeles Rams,0,0
39,9,40,Rico Dowdle,RB,Carolina Panthers,INGELX,Justin Herbert,Los Angeles Chargers,0,,,Green Bay Packers,0,0
39,8,41,Brian Thomas,WR,Jacksonville Jaguars,TYLER2121,Josh Allen,Buffalo Bills,0,,,Las Vegas Raiders,1,1
39,7,42,Stefon Diggs,WR,New England Patriots,D4VE,Drake Maye,New England Patriots,1,,,Atlanta Falcons,0,0
39,6,43,Sam LaPorta,TE,Detroit Lions,LEE121503,Jaxson Dart,New York Giants,0,,,Minnesota Vikings,0,0
39,5,44,Daniel Jones,QB,Indianapolis Colts,BIGTICKET39,Daniel Jones,Indianapolis Colts,1,0,0,Pittsburgh Steelers,0,0
39,4,45,Kareem Hunt,RB,Kansas City Chiefs,RLDSWEEP,Jordan Love,Green Bay Packers,0,,,Buffalo Bills,1,1
39,3,46,J.K. Dobbins,RB,Denver Broncos,FULLYLOADED,Matthew Stafford,Los Angeles Rams,0,,,Houston Texans,0,0
39,2,47,Jameson Williams,WR,Detroit Lions,SICKODANK,Jared Goff,Detroit Lions,1,,,Minnesota Vikings,0,0
39,1,48,Travis Kelce,TE,Kansas City Chiefs,LINEOFSCRIM,Aaron Rodgers,Pittsburgh Steelers,0,,,Buffalo Bills,0,0
39,1,49,David Montgomery,RB,Detroit Lions,LINEOFSCRIM,Aaron Rodgers,Pittsburgh Steelers,0,,,Minnesota Vikings,0,0
39,2,50,Jared Goff,QB,Detroit Lions,SICKODANK,Jared Goff,Detroit Lions,1,2,1,Minnesota Vikings,0,0
39,3,51,Tetairoa McMillan,WR,Carolina Panthers,FULLYLOADED,Matthew Stafford,Los Angeles Rams,0,,,Green Bay Packers,1,1
39,4,52,Jordan Love,QB,Green Bay Packers,RLDSWEEP,Jordan Love,Green Bay Packers,1,0,0,Carolina Panthers,0,0
39,5,53,Jordan Addison,WR,Minnesota Vikings,BIGTICKET39,Daniel Jones,Indianapolis Colts,0,,,Detroit Lions,0,0
39,6,54,Jaxson Dart,QB,New York Giants,LEE121503,Jaxson Dart,New York Giants,1,1,1,San Francisco 49ers,0,0
39,7,55,Rhamondre Stevenson,RB,New England Patriots,D4VE,Drake Maye,New England Patriots,1,,,Atlanta Falcons,0,0
39,8,56,Aaron Jones,RB,Minnesota Vikings,TYLER2121,Josh Allen,Buffalo Bills,0,,,Detroit Lions,1,1
39,9,57,Keenan Allen,WR,Los Angeles Chargers,INGELX,Justin Herbert,Los Angeles Chargers,1,,,Tennessee Titans,0,0
39,10,58,Hunter Henry,TE,New England Patriots,DANJPRECIADO,Patrick Mahomes,Kansas City Chiefs,0,,,Atlanta Falcons,1,1
39,11,59,Kyle Pitts,TE,Atlanta Falcons,JOOPY,Trevor Lawrence,Jacksonville Jaguars,0,,,New England Patriots,0,0
39,12,60,Caleb Williams,QB,Chicago Bears,KYREN,Caleb Williams,Chicago Bears,1,1,1,Cincinnati Bengals,0,0
39,12,61,D.J. Moore,WR,Chicago Bears,KYREN,Caleb Williams,Chicago Bears,1,,,Cincinnati Bengals,0,0
39,11,62,Trevor Lawrence,QB,Jacksonville Jaguars,JOOPY,Trevor Lawrence,Jacksonville Jaguars,1,1,1,Las Vegas Raiders,0,0
39,10,63,Khalil Shakir,WR,Buffalo Bills,DANJPRECIADO,Patrick Mahomes,Kansas City Chiefs,0,,,Kansas City Chiefs,1,1
39,9,64,Theo Johnson,TE,New York Giants,INGELX,Justin Herbert,Los Angeles Chargers,0,,,San Francisco 49ers,0,0
39,8,65,Jauan Jennings,WR,San Francisco 49ers,TYLER2121,Josh Allen,Buffalo Bills,0,,,New York Giants,0,0
39,7,66,Courtland Sutton,WR,Denver Broncos,D4VE,Drake Maye,New England Patriots,0,,,Houston Texans,0,0
39,6,67,Wan'Dale Robinson,WR,New York Giants,LEE121503,Jaxson Dart,New York Giants,1,,,San Francisco 49ers,0,0
39,5,68,Quentin Johnston,WR,Los Angeles Chargers,BIGTICKET39,Daniel Jones,Indianapolis Colts,0,,,Tennessee Titans,0,0
39,4,69,Dalton Kincaid,TE,Buffalo Bills,RLDSWEEP,Jordan Love,Green Bay Packers,0,,,Kansas City Chiefs,1,1
39,3,70,Matthew Stafford,QB,Los Angeles Rams,FULLYLOADED,Matthew Stafford,Los Angeles Rams,1,1,1,New Orleans Saints,0,0
39,2,71,Dalton Schultz,TE,Houston Texans,SICKODANK,Jared Goff,Detroit Lions,0,,,Denver Broncos,0,0
39,1,72,Aaron Rodgers,QB,Pittsburgh Steelers,LINEOFSCRIM,Aaron Rodgers,Pittsburgh Steelers,1,1,1,Indianapolis Colts,1,1
40,1,1,Jonathan Taylor,RB,Indianapolis Colts,BIGTICKET39,Daniel Jones,Indianapolis Colts,1,,,Pittsburgh Steelers,0,0
40,2,2,Christian McCaffrey,RB,San Francisco 49ers,INGELX,Jaxson Dart,New York Giants,0,,,New York Giants,1,1
40,3,3,Jahmyr Gibbs,RB,Detroit Lions,CUTCUTLER,Caleb Williams,Chicago Bears,0,,,Minnesota Vikings,0,0
40,4,4,Bijan Robinson,RB,Atlanta Falcons,LEE121503,Mac Jones,San Francisco 49ers,0,,,New England Patriots,0,0
40,5,5,Josh Jacobs,RB,Green Bay Packers,BUSTERSBOYS,Jordan Love,Green Bay Packers,1,,,Carolina Panthers,1,1
40,6,6,Ja'Marr Chase,WR,Cincinnati Bengals,HOTSIZAUCE,Brock Purdy,San Francisco 49ers,0,,,Chicago Bears,0,0
40,7,7,Puka Nacua,WR,Los Angeles Rams,D4VE,Matthew Stafford,Los Angeles Rams,1,,,New Orleans Saints,1,1
40,8,8,Rashee Rice,WR,Kansas City Chiefs,FULLYLOADED,Josh Allen,Buffalo Bills,0,,,Buffalo Bills,2,1
40,9,9,Amon-Ra St. Brown,WR,Detroit Lions,CGEEEEEE,Jared Goff,Detroit Lions,1,,,Minnesota Vikings,0,0
40,10,10,Patrick Mahomes,QB,Kansas City Chiefs,PONY214,Patrick Mahomes,Kansas City Chiefs,1,2,1,Buffalo Bills,0,0
40,11,11,Kimani Vidal,RB,Los Angeles Chargers,AARONFNW,Drake Maye,New England Patriots,0,,,Tennessee Titans,0,0
40,12,12,Kyren Williams,RB,Los Angeles Rams,LINEOFSCRIM,Justin Herbert,Los Angeles Chargers,0,,,New Orleans Saints,0,0
40,12,13,James Cook,RB,Buffalo Bills,LINEOFSCRIM,Justin Herbert,Los Angeles Chargers,0,,,Kansas City Chiefs,0,0
40,11,14,D'Andre Swift,RB,Chicago Bears,AARONFNW,Drake Maye,New England Patriots,0,,,Cincinnati Bengals,0,0
40,10,15,Chase Brown,RB,Cincinnati Bengals,PONY214,Patrick Mahomes,Kansas City Chiefs,0,,,Chicago Bears,1,1
40,9,16,Jaylen Warren,RB,Pittsburgh Steelers,CGEEEEEE,Jared Goff,Detroit Lions,0,,,Indianapolis Colts,0,0
40,8,17,Josh Allen,QB,Buffalo Bills,FULLYLOADED,Josh Allen,Buffalo Bills,1,1,1,Kansas City Chiefs,1,1
40,7,18,Justin Jefferson,WR,Minnesota Vikings,D4VE,Matthew Stafford,Los Angeles Rams,0,,,Detroit Lions,0,0
40,6,19,Tyrone Tracy,RB,New York Giants,HOTSIZAUCE,Brock Purdy,San Francisco 49ers,0,,,San Francisco 49ers,1,1
40,5,20,Ashton Jeanty,RB,Las Vegas Raiders,BUSTERSBOYS,Jordan Love,Green Bay Packers,0,,,Jacksonville Jaguars,0,0
40,4,21,Davante Adams,WR,Los Angeles Rams,LEE121503,Mac Jones,San Francisco 49ers,0,,,New Orleans Saints,2,1
40,3,22,Rome Odunze,WR,Chicago Bears,CUTCUTLER,Caleb Williams,Chicago Bears,1,,,Cincinnati Bengals,1,1
40,2,23,Travis Etienne Jr.,RB,Jacksonville Jaguars,INGELX,Jaxson Dart,New York Giants,0,,,Las Vegas Raiders,1,1
40,1,24,Tyler Warren,TE,Indianapolis Colts,BIGTICKET39,Daniel Jones,Indianapolis Colts,1,,,Pittsburgh Steelers,0,0
40,1,25,Ladd McConkey,WR,Los Angeles Chargers,BIGTICKET39,Daniel Jones,Indianapolis Colts,0,,,Tennessee Titans,0,0
40,2,26,Brock Bowers,TE,Las Vegas Raiders,INGELX,Jaxson Dart,New York Giants,0,,,Jacksonville Jaguars,1,1
40,3,27,Tee Higgins,WR,Cincinnati Bengals,CUTCUTLER,Caleb Williams,Chicago Bears,0,,,Chicago Bears,3,1
40,4,28,George Kittle,TE,San Francisco 49ers,LEE121503,Mac Jones,San Francisco 49ers,1,,,New York Giants,0,0
40,5,29,Tucker Kraft,TE,Green Bay Packers,BUSTERSBOYS,Jordan Love,Green Bay Packers,1,,,Carolina Panthers,1,1
40,6,30,DK Metcalf,WR,Pittsburgh Steelers,HOTSIZAUCE,Brock Purdy,San Francisco 49ers,0,,,Indianapolis Colts,0,0
40,7,31,Nico Collins,WR,Houston Texans,D4VE,Matthew Stafford,Los Angeles Rams,0,,,Denver Broncos,0,0
40,8,32,Michael Pittman Jr.,WR,Indianapolis Colts,FULLYLOADED,Josh Allen,Buffalo Bills,0,,,Pittsburgh Steelers,0,0
40,9,33,Drake London,WR,Atlanta Falcons,CGEEEEEE,Jared Goff,Detroit Lions,0,,,New England Patriots,1,1
40,10,34,Travis Kelce,TE,Kansas City Chiefs,PONY214,Patrick Mahomes,Kansas City Chiefs,1,,,Buffalo Bills,0,0
40,11,35,Travis Hunter,WR,Jacksonville Jaguars,AARONFNW,Drake Maye,New England Patriots,0,,,Las Vegas Raiders,0,0
40,12,36,Oronde Gadsden,TE,Los Angeles Chargers,LINEOFSCRIM,Justin Herbert,Los Angeles Chargers,1,,,Tennessee Titans,0,0
40,12,37,Justin Herbert,QB,Los Angeles Chargers,LINEOFSCRIM,Justin Herbert,Los Angeles Chargers,1,2,1,Tennessee Titans,0,0
40,11,38,Drake Maye,QB,New England Patriots,AARONFNW,Drake Maye,New England Patriots,1,2,1,Atlanta Falcons,0,0
40,10,39,Isiah Pacheco,RB,Kansas City Chiefs,PONY214,Patrick Mahomes,Kansas City Chiefs,1,,,Buffalo Bills,0,0
40,9,40,Stefon Diggs,WR,New England Patriots,CGEEEEEE,Jared Goff,Detroit Lions,0,,,Atlanta Falcons,1,1
40,8,41,Brian Thomas,WR,Jacksonville Jaguars,FULLYLOADED,Josh Allen,Buffalo Bills,0,,,Las Vegas Raiders,0,0
40,7,42,Isiah Pacheco,RB,Kansas City Chiefs,D4VE,Matthew Stafford,Los Angeles Rams,0,,,Buffalo Bills,0,0
40,6,43,David Montgomery,RB,Detroit Lions,HOTSIZAUCE,Brock Purdy,San Francisco 49ers,0,,,Minnesota Vikings,0,0
40,5,44,Tetairoa McMillan,WR,Carolina Panthers,BUSTERSBOYS,Jordan Love,Green Bay Packers,0,,,Green Bay Packers,3,1
40,4,45,Chris Olave,WR,New Orleans Saints,LEE121503,Mac Jones,San Francisco 49ers,0,,,Los Angeles Rams,1,1
40,3,46,Sam LaPorta,TE,Detroit Lions,CUTCUTLER,Caleb Williams,Chicago Bears,0,,,Minnesota Vikings,0,0
40,2,47,Xavier Worthy,WR,Kansas City Chiefs,INGELX,Jaxson Dart,New York Giants,0,,,Buffalo Bills,0,0
40,1,48,Rico Dowdle,RB,Carolina Panthers,BIGTICKET39,Daniel Jones,Indianapolis Colts,0,,,Green Bay Packers,0,0
40,1,49,Daniel Jones,QB,Indianapolis Colts,BIGTICKET39,Daniel Jones,Indianapolis Colts,1,2,1,Pittsburgh Steelers,0,0
40,2,50,Jaxson Dart,QB,New York Giants,INGELX,Jaxson Dart,New York Giants,1,0,0,San Francisco 49ers,1,1
40,3,51,Caleb Williams,QB,Chicago Bears,CUTCUTLER,Caleb Williams,Chicago Bears,1,2,1,Cincinnati Bengals,1,1
40,4,52,Alvin Kamara,RB,New Orleans Saints,LEE121503,Mac Jones,San Francisco 49ers,0,,,Los Angeles Rams,1,1
40,5,53,Jordan Love,QB,Green Bay Packers,BUSTERSBOYS,Jordan Love,Green Bay Packers,1,2,1,Carolina Panthers,1,1
40,6,54,Kyle Pitts,TE,Atlanta Falcons,HOTSIZAUCE,Brock Purdy,San Francisco 49ers,0,,,New England Patriots,0,0
40,7,55,Matthew Stafford,QB,Los Angeles Rams,D4VE,Matthew Stafford,Los Angeles Rams,1,1,1,New Orleans Saints,1,1
40,8,56,Dalton Kincaid,TE,Buffalo Bills,FULLYLOADED,Josh Allen,Buffalo Bills,1,,,Kansas City Chiefs,1,1
40,9,57,Theo Johnson,TE,New York Giants,CGEEEEEE,Jared Goff,Detroit Lions,0,,,San Francisco 49ers,0,0
40,10,58,Jameson Williams,WR,Detroit Lions,PONY214,Patrick Mahomes,Kansas City Chiefs,0,,,Minnesota Vikings,0,0
40,11,59,Hunter Henry,TE,New England Patriots,AARONFNW,Drake Maye,New England Patriots,1,,,Atlanta Falcons,0,0
40,12,60,Keenan Allen,WR,Los Angeles Chargers,LINEOFSCRIM,Justin Herbert,Los Angeles Chargers,1,,,Tennessee Titans,0,0
40,12,61,Jordan Addison,WR,Minnesota Vikings,LINEOFSCRIM,Justin Herbert,Los Angeles Chargers,0,,,Detroit Lions,0,0
40,11,62,Kayshon Boutte,WR,New England Patriots,AARONFNW,Drake Maye,New England Patriots,1,,,Atlanta Falcons,0,0
40,10,63,D.J. Moore,WR,Chicago Bears,PONY214,Patrick Mahomes,Kansas City Chiefs,0,,,Cincinnati Bengals,1,1
40,9,64,Jared Goff,QB,Detroit Lions,CGEEEEEE,Jared Goff,Detroit Lions,1,1,1,Minnesota Vikings,0,0
40,8,65,J.K. Dobbins,RB,Denver Broncos,FULLYLOADED,Josh Allen,Buffalo Bills,0,,,Houston Texans,0,0
40,7,66,Juwan Johnson,TE,New Orleans Saints,D4VE,Matthew Stafford,Los Angeles Rams,0,,,Los Angeles Rams,2,1
40,6,67,Brock Purdy,QB,San Francisco 49ers,HOTSIZAUCE,Brock Purdy,San Francisco 49ers,1,0,0,New York Giants,1,1
40,5,68,Wan'Dale Robinson,WR,New York Giants,BUSTERSBOYS,Jordan Love,Green Bay Packers,0,,,San Francisco 49ers,0,0
40,4,69,Mac Jones,QB,San Francisco 49ers,LEE121503,Mac Jones,San Francisco 49ers,1,1,1,New York Giants,0,0
40,3,70,Kyle Monangai,RB,Chicago Bears,CUTCUTLER,Caleb Williams,Chicago Bears,1,,,Cincinnati Bengals,1,1
40,2,71,Courtland Sutton,WR,Denver Broncos,INGELX,Jaxson Dart,New York Giants,0,,,Houston Texans,0,0
40,1,72,Khalil Shakir,WR,Buffalo Bills,BIGTICKET39,Daniel Jones,Indianapolis Colts,0,,,Kansas City Chiefs,0,0
41,1,1,Christian McCaffrey,RB,San Francisco 49ers,HOTSIZAUCE,Caleb Williams,Chicago Bears,0,,,New York Giants,1,1
41,2,2,Jonathan Taylor,RB,Indianapolis Colts,FULLYLOADED,C.J. Stroud,Houston Texans,0,,,Pittsburgh Steelers,0,0
41,3,3,Bijan Robinson,RB,Atlanta Falcons,INGELX,Jordan Love,Green Bay Packers,0,,,New England Patriots,0,0
41,4,4,Jahmyr Gibbs,RB,Detroit Lions,KRUTCHES93,Justin Herbert,Los Angeles Chargers,0,,,Minnesota Vikings,0,0
41,5,5,Josh Jacobs,RB,Green Bay Packers,YANNICK8,Geno Smith,Las Vegas Raiders,0,,,Carolina Panthers,1,1
41,6,6,Puka Nacua,WR,Los Angeles Rams,GPNGC,Matthew Stafford,Los Angeles Rams,1,,,New Orleans Saints,0,0
41,7,7,Ja'Marr Chase,WR,Cincinnati Bengals,LEE121503,Jaxson Dart,New York Giants,0,,,Chicago Bears,0,0
41,8,8,Rashee Rice,WR,Kansas City Chiefs,TUBINIS2121,Drake Maye,New England Patriots,0,,,Buffalo Bills,0,0
41,9,9,Amon-Ra St. Brown,WR,Detroit Lions,MERKZ13,Daniel Jones,Indianapolis Colts,0,,,Minnesota Vikings,1,1
41,10,10,Kyren Williams,RB,Los Angeles Rams,PATMOORE967,Josh Allen,Buffalo Bills,0,,,New Orleans Saints,0,0
41,11,11,James Cook,RB,Buffalo Bills,MATHOLOGY,Patrick Mahomes,Kansas City Chiefs,0,,,Kansas City Chiefs,2,1
41,12,12,Kimani Vidal,RB,Los Angeles Chargers,GUNNEROSS,Bo Nix,Denver Broncos,0,,,Tennessee Titans,0,0
41,12,13,D'Andre Swift,RB,Chicago Bears,GUNNEROSS,Bo Nix,Denver Broncos,0,,,Cincinnati Bengals,0,0
41,11,14,Patrick Mahomes,QB,Kansas City Chiefs,MATHOLOGY,Patrick Mahomes,Kansas City Chiefs,1,1,1,Buffalo Bills,1,1
41,10,15,Josh Allen,QB,Buffalo Bills,PATMOORE967,Josh Allen,Buffalo Bills,1,1,1,Kansas City Chiefs,0,0
41,9,16,Justin Jefferson,WR,Minnesota Vikings,MERKZ13,Daniel Jones,Indianapolis Colts,0,,,Detroit Lions,1,1
41,8,17,Ashton Jeanty,RB,Las Vegas Raiders,TUBINIS2121,Drake Maye,New England Patriots,0,,,Jacksonville Jaguars,1,1
41,7,18,Jaylen Warren,RB,Pittsburgh Steelers,LEE121503,Jaxson Dart,New York Giants,0,,,Indianapolis Colts,0,0
41,6,19,Travis Etienne Jr.,RB,Jacksonville Jaguars,GPNGC,Matthew Stafford,Los Angeles Rams,0,,,Las Vegas Raiders,0,0
41,5,20,Chase Brown,RB,Cincinnati Bengals,YANNICK8,Geno Smith,Las Vegas Raiders,0,,,Chicago Bears,0,0
41,4,21,Tyler Warren,TE,Indianapolis Colts,KRUTCHES93,Justin Herbert,Los Angeles Chargers,0,,,Pittsburgh Steelers,0,0
41,3,22,Davante Adams,WR,Los Angeles Rams,INGELX,Jordan Love,Green Bay Packers,0,,,New Orleans Saints,0,0
41,2,23,Rome Odunze,WR,Chicago Bears,FULLYLOADED,C.J. Stroud,Houston Texans,0,,,Cincinnati Bengals,0,0
41,1,24,Ladd McConkey,WR,Los Angeles Chargers,HOTSIZAUCE,Caleb Williams,Chicago Bears,0,,,Tennessee Titans,0,0
41,1,25,Tyrone Tracy,RB,New York Giants,HOTSIZAUCE,Caleb Williams,Chicago Bears,0,,,San Francisco 49ers,1,1
41,2,26,Nico Collins,WR,Houston Texans,FULLYLOADED,C.J. Stroud,Houston Texans,1,,,Denver Broncos,1,1
41,3,27,Tucker Kraft,TE,Green Bay Packers,INGELX,Jordan Love,Green Bay Packers,1,,,Carolina Panthers,1,1
41,4,28,Justin Herbert,QB,Los Angeles Chargers,KRUTCHES93,Justin Herbert,Los Angeles Chargers,1,0,0,Tennessee Titans,0,0
41,5,29,Brock Bowers,TE,Las Vegas Raiders,YANNICK8,Geno Smith,Las Vegas Raiders,1,,,Jacksonville Jaguars,0,0
41,6,30,DK Metcalf,WR,Pittsburgh Steelers,GPNGC,Matthew Stafford,Los Angeles Rams,0,,,Indianapolis Colts,0,0
41,7,31,George Kittle,TE,San Francisco 49ers,LEE121503,Jaxson Dart,New York Giants,0,,,New York Giants,1,1
41,8,32,Drake Maye,QB,New England Patriots,TUBINIS2121,Drake Maye,New England Patriots,1,1,1,Atlanta Falcons,0,0
41,9,33,Michael Pittman Jr.,WR,Indianapolis Colts,MERKZ13,Daniel Jones,Indianapolis Colts,1,,,Pittsburgh Steelers,0,0
41,10,34,Oronde Gadsden,TE,Los Angeles Chargers,PATMOORE967,Josh Allen,Buffalo Bills,0,,,Tennessee Titans,0,0
41,11,35,Drake London,WR,Atlanta Falcons,MATHOLOGY,Patrick Mahomes,Kansas City Chiefs,0,,,New England Patriots,0,0
41,12,36,Xavier Worthy,WR,Kansas City Chiefs,GUNNEROSS,Bo Nix,Denver Broncos,0,,,Buffalo Bills,0,0
41,12,37,Chris Olave,WR,New Orleans Saints,GUNNEROSS,Bo Nix,Denver Broncos,0,,,Los Angeles Rams,0,0
41,11,38,Travis Kelce,TE,Kansas City Chiefs,MATHOLOGY,Patrick Mahomes,Kansas City Chiefs,1,,,Buffalo Bills,1,1
41,10,39,Travis Hunter,WR,Jacksonville Jaguars,PATMOORE967,Josh Allen,Buffalo Bills,0,,,Las Vegas Raiders,0,0
41,9,40,Daniel Jones,QB,Indianapolis Colts,MERKZ13,Daniel Jones,Indianapolis Colts,1,1,1,Pittsburgh Steelers,0,0
41,8,41,Brian Thomas,WR,Jacksonville Jaguars,TUBINIS2121,Drake Maye,New England Patriots,0,,,Las Vegas Raiders,1,1
41,7,42,Kareem Hunt,RB,Kansas City Chiefs,LEE121503,Jaxson Dart,New York Giants,0,,,Buffalo Bills,0,0
41,6,43,Sam LaPorta,TE,Detroit Lions,GPNGC,Matthew Stafford,Los Angeles Rams,0,,,Minnesota Vikings,0,0
41,5,44,Tetairoa McMillan,WR,Carolina Panthers,YANNICK8,Geno Smith,Las Vegas Raiders,0,,,Green Bay Packers,1,1
41,4,45,Stefon Diggs,WR,New England Patriots,KRUTCHES93,Justin Herbert,Los Angeles Chargers,0,,,Atlanta Falcons,0,0
41,3,46,Rico Dowdle,RB,Carolina Panthers,INGELX,Jordan Love,Green Bay Packers,0,,,Green Bay Packers,2,1
41,2,47,Kyle Pitts,TE,Atlanta Falcons,FULLYLOADED,C.J. Stroud,Houston Texans,0,,,New England Patriots,0,0
41,1,48,Tee Higgins,WR,Cincinnati Bengals,HOTSIZAUCE,Caleb Williams,Chicago Bears,0,,,Chicago Bears,2,1
41,1,49,Caleb Williams,QB,Chicago Bears,HOTSIZAUCE,Caleb Williams,Chicago Bears,1,1,1,Cincinnati Bengals,1,1
41,2,50,J.K. Dobbins,RB,Denver Broncos,FULLYLOADED,C.J. Stroud,Houston Texans,0,,,Houston Texans,2,1
41,3,51,Jordan Love,QB,Green Bay Packers,INGELX,Jordan Love,Green Bay Packers,1,1,1,Carolina Panthers,1,1
41,4,52,Rhamondre Stevenson,RB,New England Patriots,KRUTCHES93,Justin Herbert,Los Angeles Chargers,0,,,Atlanta Falcons,0,0
41,5,53,Courtland Sutton,WR,Denver Broncos,YANNICK8,Geno Smith,Las Vegas Raiders,0,,,Houston Texans,0,0
41,6,54,David Montgomery,RB,Detroit Lions,GPNGC,Matthew Stafford,Los Angeles Rams,0,,,Minnesota Vikings,0,0
41,7,55,Jaxson Dart,QB,New York Giants,LEE121503,Jaxson Dart,New York Giants,1,0,0,San Francisco 49ers,1,1
41,8,56,Hunter Henry,TE,New England Patriots,TUBINIS2121,Drake Maye,New England Patriots,1,,,Atlanta Falcons,0,0
41,9,57,Dalton Kincaid,TE,Buffalo Bills,MERKZ13,Daniel Jones,Indianapolis Colts,0,,,Kansas City Chiefs,0,0
41,10,58,Khalil Shakir,WR,Buffalo Bills,PATMOORE967,Josh Allen,Buffalo Bills,1,,,Kansas City Chiefs,0,0
41,11,59,Jordan Addison,WR,Minnesota Vikings,MATHOLOGY,Patrick Mahomes,Kansas City Chiefs,0,,,Detroit Lions,1,1
41,12,60,Theo Johnson,TE,New York Giants,GUNNEROSS,Bo Nix,Denver Broncos,0,,,San Francisco 49ers,0,0
41,12,61,Bo Nix,QB,Denver Broncos,GUNNEROSS,Bo Nix,Denver Broncos,1,0,0,Houston Texans,0,0
41,11,62,Jameson Williams,WR,Detroit Lions,MATHOLOGY,Patrick Mahomes,Kansas City Chiefs,0,,,Minnesota Vikings,1,1
